Organization Name,Founded Date,Headquarters Location,Headquarters City,Headquarters State,baden_wuerttemberg,bayern,berlin,brandenburg,bremen,hamburg,hessen,mecklenburg_vorpommern,niedersachsen,nordrhein_westfalen,rheinland_pfalz,saarland,sachsen,sachsen_anhalt,schleswig_holstein,thueringen,Industries,industry,industrials,information_technology,communication_services,real_estate,financials,consumer_discretionary,web3_blockchain,health_care,materials,consumer_staples,other,utilities,energy,Number of Employees,Number of Funding Rounds,Total Funding Amount,Last Funding Type,Last Funding Date,Last Funding Amount,Number of Investors,Number of Articles,Description,Cleaned Industry,Search Query,twitter,instagram,linkedin,ceo_connections,ceo_connections_dummy,Total Funding Currency,Total Funding Amount Clean,Last Funding Currency,Last Funding Amount Clean,fx,fx_source,fx_rate,total_funding,last_funding,age,funding_time_months,startup_stage,industry_clean,twitter_log,instagram_log,linkedin_log,ceo_connections_log,total_funding_log,articles_log,funding_time_months_log,age_log
Suburban Health,2020-01-01,"England, Nordrhein-Westfalen,",England,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Health Care, Medical, Software",Health Care,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,"$100,000",Pre-Seed,2022-06-30,"$100,000",2.0,0.0,Suburban Health is a medical software startup that was founded and is supported by frontline healthcare providers.,Health Care,Suburban Health Health Care startup website,0.0,0.0,0.0,0.0,0,$,100000.0,$,100000.0,1.04,historical,1.04,104000.0,104000.0,5,29,1,health_care,0.0,0.0,0.0,0.0,11.552155793461898,0.0,3.4011973816621555,1.791759469228055
Coachinho,2021-03-02,"Bonn, Nordrhein-Westfalen, Germany",Bonn,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"AI, Computer Vision,,,,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,"€400,000",Pre-Seed,2022-07-01,"€200,000",2.0,1.0,Our interactive Learning Game App provides digital Training with Soccer Pro's based on AI - real-time feedback based on Pros' motion data.,AI,Coachinho AI startup website,0.0,122.0,3000.0,500.0,1,€,400000.0,€,200000.0,1.05,historical,1.05,400000.0,200000.0,3,15,1,information_technology,0.0,4.812184355372417,8.006700845440367,6.2166061010848646,12.899222326086994,0.6931471805599453,2.772588722239781,1.3862943611198906
Flagright,2021-11-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Compliance, Financial Services,,,,,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"$2,800,000",Seed,2022-07-07,"$2,800,000",11.0,76.0,"AI-native AML compliance & risk management platform to monitor, screen, investigate, and report",Compliance,Flagright Compliance startup website,140.0,0.0,11000.0,500.0,1,$,2800000.0,$,2800000.0,1.02,historical,1.02,2856000.0,2856000.0,3,8,2,industrials,4.948759890378168,0.0,9.305741456739435,6.2166061010848646,14.864932952581606,4.343805421853684,2.1972245773362196,1.3862943611198906
Bringoo,2020-12-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"E-Commerce, E-Commerce Platforms,,,,,",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,51-100,4,"€5,800,000",Series A,2022-07-18,"€5,000,000",10.0,5.0,Local-Commerce-Platfrom with additional fulfillment and delivery options,E-Commerce,Bringoo E-Commerce startup website,0.0,0.0,2000.0,500.0,1,€,5800000.0,€,5000000.0,1.01,historical,1.01,5800000.0,5000000.0,4,19,3,consumer_discretionary,0.0,0.0,7.601402334583733,6.2166061010848646,15.573368647930426,1.791759469228055,2.995732273553991,1.6094379124341003
Rex,2021-11-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apps, Health Care, Pet, Veterinary",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,51-100,2,"€5,000,000",Seed,2022-07-18,"€5,000,000",22.0,0.0,"Rex is a platform building and operating design-forward, tech-enabled vet clinics.",Apps,Rex Apps startup website,0.0,0.0,0.0,0.0,0,€,5000000.0,€,5000000.0,1.01,historical,1.01,5000000.0,5000000.0,3,8,2,information_technology,0.0,0.0,0.0,0.0,15.424948670398354,0.0,2.1972245773362196,1.3862943611198906
ONIQ,2020-09-01,"Cologne, Nordrhein-Westfalen,",Cologne,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Application Performance Management,,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€3,925,000",Seed,2022-07-20,"€3,500,000",2.0,5.0,Enabling next level productivity gains through digital lean manufacturing and end-to-end process transparency.,Application Performance Management,ONIQ Application Performance Management startup website,0.0,0.0,2000.0,500.0,1,€,3925000.0,€,3500000.0,1.02,historical,1.02,3925000.0,3500000.0,4,22,2,information_technology,0.0,0.0,7.601402334583733,6.2166061010848646,15.182877163975684,1.791759469228055,3.1354942159291497,1.6094379124341003
ScaleNC,2020-08-28,"Stuttgart, Baden-Wurttemberg,",Stuttgart,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CAD, Cloud Computing, Industrial Manufacturing,,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"€4,000,000",Seed,2022-07-20,"€4,000,000",1.0,1.0,ScaleNC is a B2B start-up that offers on-demand services for sheet metal manufacturing on a cloud platform.,CAD,ScaleNC CAD startup website,11.0,0.0,1000.0,500.0,1,€,4000000.0,€,4000000.0,1.02,historical,1.02,4000000.0,4000000.0,4,22,2,information_technology,2.4849066497880004,0.0,6.90875477931522,6.2166061010848646,15.201805169084134,0.6931471805599453,3.1354942159291497,1.6094379124341003
RevoAI GmbH,2021-01-01,"Karlsruhe, Baden-Wurttemberg,",Karlsruhe,Baden-Wurttemberg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Technology, Software",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,3,0.0,Pre-Seed,2022-08-01,0.0,2.0,0.0,We enable engineers to deliver incredible products. Faster.,Information Technology,RevoAI GmbH Information Technology startup website,0.0,0.0,1000.0,500.0,1,0.0,0.0,0.0,0.0,1.02,historical,1.02,0.0,0.0,4,18,1,information_technology,0.0,0.0,6.90875477931522,6.2166061010848646,0.0,0.0,2.9444389791664403,1.6094379124341003
STRYZA,2022-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacturing, SaaS, Software",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,1-10,1,0.0,Pre-Seed,2022-08-01,0.0,2.0,0.0,B2B SaaS Application for industrial manufacturing.,Manufacturing,STRYZA Manufacturing startup website,0.0,0.0,1000.0,500.0,1,0.0,0.0,0.0,0.0,1.02,historical,1.02,0.0,0.0,3,6,1,industrials,0.0,0.0,6.90875477931522,6.2166061010848646,0.0,0.0,1.9459101490553132,1.3862943611198906
Swaarm,2020-09-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Affiliate Marketing, Digital Marketing,,,,",Communication Services,0,0,1,0,0,0,0,0,0,0,0,0,0,11-50,3,"€800,000",Seed,2022-08-01,0.0,1.0,21.0,SaaS Performance Marketing Tracking Platform,Affiliate Marketing,Swaarm Affiliate Marketing startup website,0.0,0.0,3000.0,500.0,1,€,800000.0,0.0,0.0,1.02,historical,1.02,800000.0,0.0,4,22,2,communication_services,0.0,0.0,8.006700845440367,6.2166061010848646,13.592368256649284,3.091042453358316,3.1354942159291497,1.6094379124341003
INHUBBER,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, B2B,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,7,"€1,845,000",Seed,2022-08-01,0.0,5.0,19.0,INHUBBER is the world's safest SaaS contract lifecycle management platform with a native digital signature.,AI,INHUBBER AI startup website,4.0,0.0,10000.0,500.0,1,€,1845000.0,0.0,0.0,1.02,historical,1.02,1845000.0,0.0,5,30,2,information_technology,1.6094379124341003,0.0,9.210440366976517,6.2166061010848646,14.427990377462038,2.995732273553991,3.4339872044851463,1.791759469228055
Mate Software GmbH,2020-01-01,"Bielefeld, Nordrhein-Westfalen,",Bielefeld,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Marketing, Software",Communication Services,0,0,1,0,0,0,0,0,0,0,0,0,0,11-50,1,0.0,Pre-Seed,2022-08-01,0.0,0.0,1.0,"We enable marketers, agencies and all other human beings to produce awesome content – without any design effort.",Marketing,Mate Software GmbH Marketing startup website,6.0,0.0,1000.0,500.0,1,0.0,0.0,0.0,0.0,1.02,historical,1.02,0.0,0.0,5,30,1,communication_services,1.9459101490553132,0.0,6.90875477931522,6.2166061010848646,0.0,0.6931471805599453,3.4339872044851463,1.791759469228055
Cometum,2020-05-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Banking, Blockchain, Cryptocurrency,,,",Web3/Blockchain,0,0,0,0,0,0,1,0,0,0,0,0,0,1-10,2,"€450,000",Pre-Seed,2022-08-01,"€250,000",0.0,0.0,Cometum´s mission is to become Europe´s No.1 digital private bank for affluents and HNW-Millennials.,Banking,Cometum Banking startup website,44.0,0.0,922.0,500.0,1,€,450000.0,€,250000.0,1.02,historical,1.02,450000.0,250000.0,4,27,1,web3_blockchain,3.8066624897703196,0.0,6.827629234502852,6.2166061010848646,13.017005083966255,0.0,3.332204510175204,1.6094379124341003
Pigtie,2020-01-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Finance, FinTech, Mobile Apps,",Financials,0,0,0,0,1,0,0,0,0,0,0,0,0,1-10,2,0.0,Pre-Seed,2022-08-04,0.0,1.0,1.0,Pigtie is an app that enables people to start investing and tackle their whole financial planning.,Finance,Pigtie Finance startup website,0.0,0.0,1000.0,500.0,1,0.0,0.0,0.0,0.0,1.02,historical,1.02,0.0,0.0,5,31,1,financials,0.0,0.0,6.90875477931522,6.2166061010848646,0.0,0.6931471805599453,3.4657359027997265,1.791759469228055
Aivy,2020-01-28,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"AI, Human Resources,,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,5,"€2,158,000",Seed,2022-08-04,"€1,000,000",4.0,0.0,Scientific Diagnostic-SaaS that helps HR to achieve a 5x better pre-selection and avoid 30 % of their bad hires before the first interview.,AI,Aivy AI startup website,69.0,0.0,4000.0,500.0,1,€,2158000.0,€,1000000.0,1.02,historical,1.02,2158000.0,1000000.0,4,30,2,information_technology,4.248495242049359,0.0,8.294299608857235,6.2166061010848646,14.584692888192139,0.0,3.4339872044851463,1.6094379124341003
Babiot,2020-01-01,"Essen, Nordrhein-Westfalen, Germany",Essen,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Electronics, Information Technology,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€2,000,000",Seed,2022-08-08,"€2,000,000",3.0,0.0,Babiot develops electronics online tools to access control and tracking systems.,Electronics,Babiot Electronics startup website,1.0,0.0,429.0,466.0,0,€,2000000.0,€,2000000.0,1.02,historical,1.02,2000000.0,2000000.0,5,31,2,information_technology,0.6931471805599453,0.0,6.063785208687608,6.1463292576688975,14.508658238524095,0.0,3.4657359027997265,1.791759469228055
Junto,2022-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"E-Learning, EdTech, Software",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,1-10,3,"€6,200,000",Seed,2022-08-10,"€5,000,000",14.0,1.0,Junto is an EdTech that offers digital live training for companies.,E-Learning,Junto E-Learning startup website,0.0,0.0,4000.0,500.0,1,€,6200000.0,€,5000000.0,1.02,historical,1.02,6200000.0,5000000.0,3,7,2,consumer_discretionary,0.0,0.0,8.294299608857235,6.2166061010848646,15.64006001130563,0.6931471805599453,2.0794415416798357,1.3862943611198906
Pathmonk,2020-05-01,"Düsseldorf, Nordrhein-Westfalen,",Düsseldorf,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"AI, Software",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€1,700,000",Seed,2022-08-11,"€1,500,000",2.0,2.0,"Pathmonk is an intelligent assistant for websites, to increase conversions and qualify leads.",AI,Pathmonk AI startup website,541.0,0.0,14000.0,500.0,1,€,1700000.0,€,1500000.0,1.03,historical,1.03,1700000.0,1500000.0,4,27,2,information_technology,6.295266001439646,0.0,9.546884034617925,6.2166061010848646,14.346139397261565,1.0986122886681098,3.332204510175204,1.6094379124341003
EcoBeam,2022-01-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Web Development,Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€15,000",Pre-Seed,2022-08-11,"€15,000",1.0,0.0,Ecobeam is a p2p for a greener future through improved resource allocation and a better climate.,Web Development,EcoBeam Web Development startup website,0.0,631.0,1000.0,500.0,1,€,15000.0,€,15000.0,1.03,historical,1.03,15000.0,15000.0,3,7,1,information_technology,0.0,6.448889394146858,6.90875477931522,6.2166061010848646,9.61587214452889,0.0,2.0794415416798357,1.3862943611198906
elvah,2020-01-01,"Grafschaft, Niedersachsen, Germany",Grafschaft,Niedersachsen,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Charging Infrastructure, Electric Vehicle,",Utilities,0,0,0,0,0,0,0,0,0,0,0,1,0,11-50,2,"€3,200,000",Seed,2022-08-11,0.0,5.0,3.0,"elvah helps find working and suitable EV charging stations, thanks to live data and community feedback.",Charging Infrastructure,elvah Charging Infrastructure startup website,213.0,0.0,4000.0,500.0,1,€,3200000.0,0.0,0.0,1.03,historical,1.03,3200000.0,0.0,5,31,2,utilities,5.365976015021851,0.0,8.294299608857235,6.2166061010848646,14.978661680269907,1.3862943611198906,3.4657359027997265,1.791759469228055
Modoplus,2021-01-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"AI, Information Technology,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"€550,000",Pre-Seed,2022-08-19,"€550,000",0.0,0.0,Modoplus is a cloud-based AI platform that helps real estate developers to plan in the early stage of development.,AI,Modoplus AI startup website,24.0,585.0,2000.0,500.0,1,€,550000.0,€,550000.0,1.01,historical,1.01,550000.0,550000.0,4,19,1,information_technology,3.2188758248682006,6.373319789577012,7.601402334583733,6.2166061010848646,13.217675375388819,0.0,2.995732273553991,1.6094379124341003
Lamin Labs,2022-01-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biotechnology, Data Integration,",Health Care,0,0,0,0,0,0,0,1,0,0,0,0,0,1-10,1,0.0,Pre-Seed,2022-08-22,0.0,3.0,0.0,Lamin Labs develops data infrastructure for biology that enables data scientists and engineers to collaborate on a single data layer.,Biotechnology,Lamin Labs Biotechnology startup website,193.0,0.0,344.0,25.0,0,0.0,0.0,0.0,0.0,1.0,historical,1.0,0.0,0.0,3,7,1,health_care,5.267858159063328,0.0,5.84354441703136,3.258096538021482,0.0,0.0,2.0794415416798357,1.3862943611198906
muffintech,2021-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Financial Services, Generative AI,,",Financials,0,0,0,0,1,0,0,0,0,0,0,0,0,11-50,1,"$120,000",Pre-Seed,2022-08-25,"$120,000",1.0,0.0,"muffintech is innovating the insurance industry with conversational AI, enhancing customer interactions and operational efficiency.",Financial Services,muffintech Financial Services startup website,0.0,0.0,2000.0,500.0,1,$,120000.0,$,120000.0,1.0,historical,1.0,120000.0,120000.0,4,19,1,financials,0.0,0.0,7.601402334583733,6.2166061010848646,11.695255355062795,0.0,2.995732273553991,1.6094379124341003
E-TERRY,2022-04-04,"Erfurt, Thuringen, Germany",Erfurt,Thuringen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Agriculture, AgTech, AI,,,,",Consumer Staples,0,0,0,0,0,0,0,0,0,1,0,0,0,1-10,2,"€1,200,000",Pre-Seed,2022-08-26,"€1,200,000",1.0,0.0,"E-TERRY builds an autonomous agricultural robot, designed to advance sustainable agriculture on a large scale through automation and AI.",Agriculture,E-TERRY Agriculture startup website,0.0,200.0,2000.0,500.0,1,€,1200000.0,€,1200000.0,1.0,historical,1.0,1200000.0,1200000.0,2,4,1,consumer_staples,0.0,5.303304908059076,7.601402334583733,6.2166061010848646,13.997832948091215,0.0,1.6094379124341003,1.0986122886681098
LIVID,2021-01-01,"Köln, Nordrhein-Westfalen, Germany",Köln,Nordrhein-Westfalen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"E-Commerce, Marketing, Retail,,",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,11-50,1,0.0,Seed,2022-09-01,0.0,0.0,0.0,"LIVID is an immersive, digital platform, where retailers, customers and products interact without boundaries.",E-Commerce,LIVID E-Commerce startup website,0.0,0.0,482.0,9.0,0,0.0,0.0,0.0,0.0,1.0,historical,1.0,0.0,0.0,4,19,2,consumer_discretionary,0.0,0.0,6.180016653652572,2.302585092994046,0.0,0.0,2.995732273553991,1.6094379124341003
PenPal,2022-05-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apps, Communities, Dating, Social Network",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"€150,000",Pre-Seed,2022-09-01,"€150,000",0.0,0.0,PenPal is a social matching platform for building meaningful relationships with a physical touch.,Apps,PenPal Apps startup website,0.0,692.0,138.0,500.0,1,€,150000.0,€,150000.0,1.0,historical,1.0,150000.0,150000.0,2,4,1,information_technology,0.0,6.541029999189903,4.9344739331306915,6.2166061010848646,11.918397239722838,0.0,1.6094379124341003,1.0986122886681098
IvyCheck,2022-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"B2B, Cyber Security, Data Management,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"$500,000",Pre-Seed,2022-09-07,"$500,000",1.0,0.0,IvyCheck is a AI driven cybersecurity company that offers enterprise teams a tool for extracting hidden insights from data.,B2B,IvyCheck B2B startup website,0.0,0.0,340.0,358.0,0,$,500000.0,$,500000.0,0.99,historical,0.99,495000.0,495000.0,3,8,1,industrials,0.0,0.0,5.831882477283517,5.883322388488279,13.112315061750808,0.0,2.1972245773362196,1.3862943611198906
Valuecase,2021-01-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Information Technology, SaaS,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€3,500,000",Pre-Seed,2022-09-08,"€3,000,000",11.0,2.0,End-to-end customer engagement platform for B2B growth teams.,Information Technology,Valuecase Information Technology startup website,0.0,0.0,4000.0,500.0,1,€,3500000.0,€,3000000.0,1.0,historical,1.0,3500000.0,3000000.0,4,20,1,information_technology,0.0,0.0,8.294299608857235,6.2166061010848646,15.068273812173887,1.0986122886681098,3.044522437723423,1.6094379124341003
Heylama,2021-08-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corporate Training, EdTech, Education,,",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,1-10,2,"€650,000",Pre-Seed,2022-09-10,"€550,000",1.0,0.0,Build interactive AI conversational learning flows with a few instructions. A powerful chat interface to learn and practice anything.,Corporate Training,Heylama Corporate Training startup website,0.0,0.0,472.0,196.0,0,€,650000.0,€,550000.0,1.01,historical,1.01,650000.0,550000.0,3,13,1,industrials,0.0,0.0,6.159095388491933,5.2832037287379885,13.384729180332174,0.0,2.6390573296152584,1.3862943611198906
AGX World,2021-09-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Integration, Information Technology,,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,1,"$2,500,000",Pre-Seed,2022-09-10,"$2,500,000",1.0,0.0,AGX is building a global collaboration platform for the logistics industry. We replace emails & Excel between the often 15 parties involved.,Data Integration,AGX World Data Integration startup website,0.0,0.0,4000.0,500.0,1,$,2500000.0,$,2500000.0,1.01,historical,1.01,2525000.0,2525000.0,3,12,1,information_technology,0.0,0.0,8.294299608857235,6.2166061010848646,14.741752016731123,0.0,2.5649493574615367,1.3862943611198906
AWAKE Mobility,2020-01-01,"Munich, Bayern, Germany",Munich,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Machine Learning, Railroad, Transportation",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,"€4,000,000",Seed,2022-09-12,"€4,000,000",8.0,0.0,"AWAKE Mobility is a Data Science Startup, that supports bus operators with digital transformation.",Machine Learning,AWAKE Mobility Machine Learning startup website,0.0,190.0,6000.0,500.0,1,€,4000000.0,€,4000000.0,1.01,historical,1.01,4000000.0,4000000.0,5,32,2,information_technology,0.0,5.25227342804663,8.699681400989514,6.2166061010848646,15.201805169084134,0.0,3.4965075614664802,1.791759469228055
Safeverse,2021-01-01,"Ingolstadt, Bayern, Germany",Ingolstadt,Bayern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Education, Metaverse, Training",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,1-10,1,"$1,000,000",Pre-Seed,2022-09-12,"$1,000,000",4.0,0.0,"Safeverse is a training, Learning and Education to equip people for future jobs in the metaverse and real life.",Education,Safeverse Education startup website,0.0,0.0,0.0,0.0,0,$,1000000.0,$,1000000.0,1.01,historical,1.01,1010000.0,1010000.0,4,20,1,consumer_discretionary,0.0,0.0,0.0,0.0,13.825461878915961,0.0,3.044522437723423,1.6094379124341003
Horizon,2021-10-29,"Mainz, Rheinland-Pfalz, Germany",Mainz,Rheinland-Pfalz,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"B2B, Market Research, SaaS, Software",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"$1,400,000",Pre-Seed,2022-09-13,"$1,400,000",6.0,5.0,Horizon is a B2B SaaS company that offers behavioral consumer data.,B2B,Horizon B2B startup website,0.0,0.0,904.0,500.0,1,$,1400000.0,$,1400000.0,1.01,historical,1.01,1414000.0,1414000.0,3,10,1,industrials,0.0,0.0,6.807934943699926,6.2166061010848646,14.161933832651984,1.791759469228055,2.3978952727983707,1.3862943611198906
MVP Match,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Product Management, Software,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,11-50,2,"€5,000,000",Seed,2022-09-15,"€5,000,000",1.0,1.0,MVP Match connects freelance tech professionals with companies to solve challenging problems and create amazing digital products.,Product Management,MVP Match Product Management startup website,31.0,0.0,27000.0,500.0,1,€,5000000.0,€,5000000.0,1.0,historical,1.0,5000000.0,5000000.0,5,32,2,information_technology,3.4657359027997265,0.0,10.203629181337648,6.2166061010848646,15.424948670398354,0.6931471805599453,3.4965075614664802,1.791759469228055
VOIDS,2022-01-01,"Hamburg, Hamburg, Germany",Hamburg,Hamburg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"B2B, E-Commerce, Software",Industrials,1,0,0,0,0,0,0,0,0,0,0,0,0,1-10,1,"$20,000",Pre-Seed,2022-09-15,"$20,000",1.0,0.0,VOIDS helps E-Commerce SMEs able to compete with big sharks such as Amazon or Zalando on eye level.,B2B,VOIDS B2B startup website,0.0,0.0,2000.0,500.0,1,$,20000.0,$,20000.0,1.0,historical,1.0,20000.0,20000.0,3,8,1,industrials,0.0,0.0,7.601402334583733,6.2166061010848646,9.90353755128617,0.0,2.1972245773362196,1.3862943611198906
Hyrise Academy,2020-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"E-Learning, Education",Consumer Discretionary,0,0,0,0,0,1,0,0,0,0,0,0,0,1-10,2,"€750,000",Seed,2022-09-20,"€750,000",5.0,0.0,Hyrise Academy is an online learning site for careers in tech sales.,E-Learning,Hyrise Academy E-Learning startup website,0.0,0.0,3000.0,500.0,1,€,750000.0,€,750000.0,1.0,historical,1.0,750000.0,750000.0,5,32,2,consumer_discretionary,0.0,0.0,8.006700845440367,6.2166061010848646,13.527829818844937,0.0,3.4965075614664802,1.791759469228055
Uify,2022-01-01,"Berlin, Berlin, Germany",Berlin,Berlin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apps, Information Technology,,",Information Technology,0,1,0,0,0,0,0,0,0,0,0,0,0,1-10,2,0.0,Seed,2022-09-20,0.0,5.0,0.0,Uify builds custom apps which are deployed to workspaces with deep collaborative functionality.,Apps,Uify Apps startup website,0.0,0.0,618.0,500.0,1,0.0,0.0,0.0,0.0,1.0,historical,1.0,0.0,0.0,3,8,2,information_technology,0.0,0.0,6.428105272684596,6.2166061010848646,0.0,0.0,2.1972245773362196,1.3862943611198906
